company_name,job_categories,job_experience,job_level,job_link,job_location,job_requirement,job_role_resp,job_salaries_max,job_salaries_min,job_salaries_type,job_skills,job_title,job_type 
DBS BANK LTD.,Banking and Finance,,Junior Executive,https://www.mycareersfuture.sg/job/associate-data-engineer-consumer-banking-technology-operations-dbs-bank-a66f5940d9a82290a3f458944993a5ec,"MARINA BAY FINANCIAL CENTRE, 12 MARINA BOULEVARD 018982","Diploma or Degree holder of Information Technology, Business, Mathematics or Statistics,At least 2-4 years of experience in software development, and relational database maintenance/support, including open source technologies,Able to interpret database schemas, both RDBMS and Hadoop that represent and support business processes,Proficient in writing and optimizing SQL on Teradata or similar relational database,Able to handle large and complex codebases,Understanding of administrative tasks such as end user access to front end and maintenance of security matrix and code versioning tools such as TortoiseSVN,Experience in data visualization and statistical data modelling (ie. QlikView, Power BI, Cognos, SAP Business Objects, R or Python stat packages, SPARK  R would be an advantage.,Interest or experience in advanced data mining, big data tool stacks and/or Machine Learning, (Deep) Neural Networks, Game Theory, R Optimization Infrastructure packages,Strong problem-solving skills and openness to consider alternative suggestions,Proactive and independent work ethic,Willingness to work as part of a high performing team in an individual contributor role,A drive to learn and master new technologies and techniques","Business Function,Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.,As part of this organization, you will be joining the Operations Intelligence Unit of Singapore Consumer Banking Operations: you will be working on a workforce optimization project which aims to improve data accuracy and data reliability of operations staff performance data. Your primary focus will be ensuring the smooth running of our current technical infrastructure and enabling the successful transitioning to the new one, while also taking active part in developing the new workforce optimization data and solution elements.,As an ideal candidate, we are looking for a profile with an established database admin and software engineering skills who also has a well-founded interest in data mining, analytics and modelling,Responsibilities,SUPPORT DAY TO DAY BAU (25%) –Database maintenance and support,Execute and manage weekly parameter update (run, resolve, co-ordinate w/other non-technical teams),Monitor dashboard uptime, supervise completion of automated scripts,Triage service disruptions, take part in initial root cause identification, allocate and report resolution process,PROJECT WORK (75%),SYSTEM DEVELOPMENT (60%): Transitioning the technical architecture from SAS db/scripts to DBS proprietary cloud platform with python-based scripting; take part in python-based application development (full development lifecycle: BR to BAU) and in script conversion from SAS to python,DATA MANIPULATION (15%):,Automate inclusion of new data sources: full data discovery cycle (perform data mapping, analysis, verification and data quality checks) for each new data source from team prioritization/data source identification to BAU),Develop processes and tools to monitor and analyze model performance and data accuracy in the new architecture","$6,800","$3,750",Monthly,"Business Development,Business Strategy,Customer Service,Due Diligence,Financial Analysis,Financial Modeling,Leadership,Management,Marketing,Mergers & Acquisitions,Microsoft Excel,Microsoft Office,Private Equity,Project Management,Public Speaking,Research,Social Media,Strategic Planning,Strategy,Valuation","Associate, Data Engineer, Consumer Banking, Technology and Operations (WD03017)","Permanent, Full Time"
DBS BANK LTD.,Banking and Finance,,Junior Executive,https://www.mycareersfuture.sg/job/analyst-data-engineer-consumer-banking-technology-operations-dbs-bank-56551cd93d1424408556a629355986ea,"MARINA BAY FINANCIAL CENTRE, 12 MARINA BOULEVARD 018982","Diploma or Degree holder of Information Technology, Business, Mathematics or Statistics,At least 2-4 years of experience in software development, and relational database maintenance/support, including open source technologies,Able to interpret database schemas, both RDBMS and Hadoop that represent and support business processes,Proficient in writing and optimizing SQL on Teradata or similar relational database,Able to handle large and complex codebases,Understanding of administrative tasks such as end user access to front end and maintenance of security matrix and code versioning tools such as TortoiseSVN,Experience in data visualization and statistical data modelling (ie. QlikView, Power BI, Cognos, SAP Business Objects, R or Python stat packages, SPARK  R would be an advantage.,Interest or experience in advanced data mining, big data tool stacks and/or Machine Learning, (Deep) Neural Networks, Game Theory, R Optimization Infrastructure packages,Strong problem-solving skills and openness to consider alternative suggestions,Proactive and independent work ethic,Willingness to work as part of a high performing team in an individual contributor role,A drive to learn and master new technologies and techniques","Business Function,Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.,As part of this organization, you will be joining the Operations Intelligence Unit of Singapore Consumer Banking Operations: you will be working on a workforce optimization project which aims to improve data accuracy and data reliability of operations staff performance data. Your primary focus will be ensuring the smooth running of our current technical infrastructure and enabling the successful transitioning to the new one, while also taking active part in developing the new workforce optimization data and solution elements.,As an ideal candidate, we are looking for a profile with an established database admin and software engineering skills who also has a well-founded interest in data mining, analytics and modelling,Responsibilities,SUPPORT DAY TO DAY BAU (25%) –Database maintenance and support,Execute and manage weekly parameter update (run, resolve, co-ordinate w/other non-technical teams),Monitor dashboard uptime, supervise completion of automated scripts,Triage service disruptions, take part in initial root cause identification, allocate and report resolution process,PROJECT WORK (75%),SYSTEM DEVELOPMENT (60%): Transitioning the technical architecture from SAS db/scripts to DBS proprietary cloud platform with python-based scripting; take part in python-based application development (full development lifecycle: BR to BAU) and in script conversion from SAS to python,DATA MANIPULATION (15%):,Automate inclusion of new data sources: full data discovery cycle (perform data mapping, analysis, verification and data quality checks) for each new data source from team prioritization/data source identification to BAU),Develop processes and tools to monitor and analyze model performance and data accuracy in the new architecture","$4,600","$2,550",Monthly,"Analysis,Business Analysis,Business Strategy,Corporate Finance,Data Analysis,Equities,Financial Analysis,Financial Modeling,Investment Banking,Investments,Leadership,Management,Microsoft Excel,Microsoft Office,Process Improvement,Project Management,Research,Strategic Planning,Strategy,Valuation","Analyst, Data Engineer, Consumer Banking, Technology and Operations (WD03017)","Permanent, Full Time"
GROUPM ASIA PACIFIC HOLDINGS PTE. LTD.,Advertising / Media ,,Executive,https://www.mycareersfuture.sg/job/data-analyst-groupm-asia-pacific-holdings-5c9909026a8cfabc02f9d55d44f8f287,"CHINA SQUARE CENTRAL, 18 CROSS STREET 048423","Responsibilities of the role:,Essential skills, knowledge and experience:,Excellent knowledge of Excel, common econometrics packages and PowerPoint.,Strong analytical skills; ability to analyze raw data, manipulate the same, draw conclusions, and develop actionable recommendations.,Desirable skills, knowledge and experience:,Experience manipulating and processing media and marketing data (i.e. GRPs, Impressions, Reach, Clicks) from a variety of sources.,Skill in data visualization software such as Tableau, Datorama or Power BI etc.,An advanced understanding of time-series econometric modelling.,Knowledge in other relevant advanced software such as Access, VBA, Python (with pandas), SQL, R, SAS etc.,Experience in the manipulation of Nielsen or IRI data","You will support senior colleagues in achieving the efficient delivery of econometric analysis. Typical responsibilities and duties are the preparation of data (cleaning and performing required ETL operations), contributing to the building and interpretation of models and helping to write results and implications.,Reporting of the role,This role reports to the Project Manager,3 best things about the job:,Be part of a dynamic team, responsible for harnessing the power of data and technology to provide timely, actionable business insights to our clients,Be part of a global Centre of Excellence and work for clients across the globe,Learn and develop yourself in cutting edge technologies and platforms in the field of data and analytics,Measures of success –,In three months:,Undertake data extraction, manipulation, formatting and analysis,Analyze datasets to ensure that each KPI is understood and can be explained back to the team.,Ensure that all tables, charts and other information produced by you or others has been checked for accuracy and formatted to Gain Theory standards before passing on to senior project team.,Provide support to more senior colleagues in data collection including the preparation and sending of data requests, chasing outstanding data and querying data with clients and agencies.,Help the broader team in writing intermediate presentation decks, like data validation.,In six months:,Assist in the building of comprehensive econometric models according to the project specification.,Validate models, identify areas of weakness, suggest and test improvements and ensure robustness and validity.,Help to run scenarios required to answer client objectives.,In 12 months:,Actively seek more efficient ways of doing things for yourself and others and turn suggestions into actions including in service and product development.,Demonstrate flexibility and work across multiple clients and projects at a time as directed by your project manager,About Gain Theory,Gain Theory is a global marketing foresight consultancy that brings together data, analytics, technology solutions and consumer-insight capabilities to help marketing and insight professionals make smarter, faster, predictive business decisions. Gain Theory is a part of GroupM and WPP. WPP is the world leader in communication services focusing on advertising, media investment management, consumer insight, public relations and branding among others. GroupM is WPP’s consolidated media investment management operation. As such, it is the global number one media investment management group (RECMA 2010) with worldwide billing of $90.8Bn (RECMA July 2012) representing 32.7% global market share.,Gain Theory Values: FAST Framework,Here at Gain Theory, we are passionate about making a meaningful difference to business performance – to improve marketing efficiency, to grow market share and to see baseline profits and share price growth.  Our goal is to deliver ongoing decision-making support, rather than a report that ‘collects’ dust on the shelf. Our values and philosophy are summed up though our FAST doctrine:,Forward Thinking:,Demonstrate personal initiative; Think of ways to streamline and make processes faster; Anticipate future issues and adapt approach to address these; Solve problems with limited support from others; Monitor own work performance and prioritise appropriately; Use initiative to create solutions to get the job done.,Active:,Build understanding of internal stakeholders necessary to deliver effective performance; Work collaboratively with others; Remain factual, open and accept responsibility; Build rapport based on mutual respect, trust and collaboration; Understand who to direct questions to by subject matter at each appropriate level; Play a role in an area focused on driving the company forward (beyond personal gain).,Simplicity:,Build an understanding of value vs. effort for given tasks; Be more commercial, less academic; Develop an understanding of what Gain Theory does and the company’s philosophy; Communicate clearly and concisely; Present data and conclusions in a logical and transparent way; Break down information and problems to derive solutions.,Transparent:,Deliver to time and meet quality expectations in all aspects of your role; Be recognised by others as someone who delivers what they say they will and can direct others to do so; Cultivate strong organisational and time management skills; Apply experience and common sense to complete tasks.,Who are Gain Theory?,Gain Theory is a global marketing foresight consultancy that brings together data, analytics, technology solutions and consumer-insight capabilities to help marketing and insight professionals make smarter, faster, predictive business decisions.,Gain Theory is a part of GroupM and WPP. WPP is the world leader in communication services focusing on advertising, media investment management, consumer insight, public relations and branding among others. GroupM is WPP’s consolidated media investment management operation. As such, it is the global number one media investment management group (RECMA 2010) with worldwide billing of $90.8Bn (RECMA July 2012) representing 32.7% global market share.,Gain Theory Values: FAST Framework,Here at Gain Theory, we are passionate about making a meaningful difference to business performance – to improve marketing efficiency, to grow market share and to see baseline profits and share price growth. Our goal is to deliver ongoing decision-making support, rather than a report that ‘collects’ dust on the shelf.,Our values and philosophy are summed up though our FAST doctrine:,Forward Thinking: Demonstrate personal initiative; Think of ways to streamline and make processes faster; Anticipate future issues and adapt approach to address these; Solve problems with limited support from others; Monitor own work performance and prioritize appropriately; Use initiative to create solutions to get the job done.,Active: Build understanding of internal stakeholders necessary to deliver effective performance; Work collaboratively with others; Remain factual, open and accept responsibility; Build rapport based on mutual respect, trust and collaboration; Understand who to direct questions to by subject matter at each appropriate level; Play a role in an area focused on driving the company forward (beyond personal gain).,Simplicity: Build an understanding of value vs. effort for given tasks; Be more commercial, less academic; Develop an understanding of what Gain Theory does and the company’s philosophy; Communicate clearly and concisely; Present data and conclusions in a logical and transparent way; Break down information and problems to derive solutions.,Transparent: Deliver to time and meet quality expectations in all aspects of your role; Be recognized by others as someone who delivers what they say they will and can direct others to do so; Cultivate strong organizational and time management skills; Apply experience and common sense to complete tasks.","$5,000","$3,000",Monthly,"Access,Business Analysis,Business Intelligence,Data Analysis,Database Design,Databases,HTML,Integration,Management,Microsoft Excel,Microsoft SQL Server,Process Improvement,Program Management,Project Management,SDLC,SharePoint,SQL,T-SQL,Visio,Windows",Data Analyst,Permanent
DATAROBOT SINGAPORE PTE. LTD.,Information Technology,,Professional,https://www.mycareersfuture.sg/job/applied-data-science-associate-datarobot-singapore-f435347c5bb57a365a10f5a441f14f6f,80 ROBINSON ROAD 068898,"Main Requirements,Experience/Training in science, engineering, or computer science,Excellent organizational, communication, writing and interpersonal skills,Up to 50% travel,Desired Skills,Strong customer interaction skills,Fluency with scripting (Python / R),Familiarity with machine learning techniques and use cases,Familiarity with a variety of technical tools for the manipulation of datasets,Experience with machine learning techniques,Hands-on experience building and implementing predictive models","Looking to move into Data Science? Want to learn from some of the world’s leading data scientists? Want to work on real problems and have an impact in the real world? Do you enjoy discovering actionable insights from data? Do you like bringing innovative solutions to market and driving adoption? Do you have passion for customer success? Join DataRobot as an Applied Data Science Associate.,At DataRobot, you will undergo a year long training program that will sharpen both your data science and customer-facing skills. We will spend the first six months deepening your understanding of data science as an applied science. We will develop your skills to allow you to have a real-world business impact using data science. This will involve an understanding of the entire data science lifecycle and how to carry out projects that can drive business.,Upon completion of this training, you will spend the next six months working under the direction of our customer-facing data scientist and sales team with our customers. Working with them, you will learn to develop client relationships and deliver practical data science solutions for customers across a variety of industries. You will gain experience leading technical demonstrations of DataRobot, helping clients develop models that add value to their organizations, and integrating those models into client environments.,At the completion of this program, you will work on a capstone project to deliver value to an active customer or prospect. Following the successful completion of this project, you will be promoted to Applied Data Scientist and work as a member of our Customer Facing Data Scientist team.","$150,000","$90,000",Annually,"Agile Methodologies,Algorithms,Artificial Intelligence,C,C++,Cloud Computing,Computer Science,Distributed Systems,High Performance Computing,Java,Linux,Machine Learning,MPI,Parallel Computing,Parallel Programming,Programming,Python,Scientific Computing,Software Development,Software Engineering",Applied Data Science Associate,Permanent
PROPERTYGURU PTE. LTD.,Information Technology,,"Executive, Senior Executive",https://www.mycareersfuture.sg/job/data-scientist-propertyguru-d4be4cc0a144ae612200804ff3033310,"TRIPLEONE SOMERSET, 111 SOMERSET ROAD 238164","Requirements:,PhD in Machine Learning related field, or Master with rich relevant experience,Familiar with general ML methods and expert in one of the following field:,Deep learning,Recommender,Supervised learning and feature engineering,Personalization,Time series analysis,Proven success in applying data science methodologies to business,Proficient in a data science language like Python, R, or Scala,Familiar with machine learning packages like scikit-learn, TensorFlow etc.,Ability to develop stable production API is a plus,Logical & systematic, team player, fast learner","The role:,PropertyGuru, Asia's leading online property group, is looking for a new data scientist for the Data Science & Analysis Team. After a phenomenal ride of growth, the company is further expanding to new milestones with special focus on Data Science & BI based products.,As a data scientist, you will be part of one of Southeast Asia's strongest technology teams working on high impact data science project. In this role, you will lead the research and execution of data science project, working with massive interesting data, and turn them into our key competency.,Our websites attract more than 100 million monthly page-views which results in non-stop massive click-stream for behavior data with around 130M of users: we also have the most comprehensive data for property supply and demand in Southeast Asia. Are you ready to turn our massive data into superior consumer satisfaction and remarkable business growth?,Responsibilities:,Initiate high impact data science projects and make actionable plan,Research and design the core algorithm,Develop prototype and some production API,Liaise with product owner and engineers to deliver,Analyse the performance of data science projects and continuously improve","$9,000","$7,000",Monthly,"Agile Methodologies,Algorithms,Artificial Intelligence,C,C++,Cloud Computing,Computer Science,Distributed Systems,High Performance Computing,Java,Linux,Machine Learning,MPI,Parallel Computing,Parallel Programming,Programming,Python,Scientific Computing,Software Development,Software Engineering",Data Scientist,"Permanent, Full Time"
PROPERTYGURU PTE. LTD.,Information Technology,,"Fresh/entry level, Junior Executive, Senior Executive",https://www.mycareersfuture.sg/job/data-scientist-propertyguru-b4bba92a8c91326eb85997fdd522818a,"TRIPLEONE SOMERSET, 111 SOMERSET ROAD 238164","Requirements:,PhD in Machine Learning related field, or Master with rich relevant experience,Familiar with general ML methods and expert in one of the following field:,Deep learning,Recommender,Supervised learning and feature engineering,Personalization,Time series analysis,Proven success in applying data science methodologies to business,Proficient in a data science language like Python, R, or Scala,Familiar with machine learning packages like scikit-learn, TensorFlow etc.,Ability to develop stable production API is a plus,Logical & systematic, team player, fast learner","PropertyGuru, Asia's leading online property group, is looking for a new data scientist for the Data Science & Analysis Team. After a phenomenal ride of growth, the company is further expanding to new milestones with special focus on Data Science & BI based products.,As a data scientist, you will be part of one of Southeast Asia's strongest technology teams working on high impact data science project. In this role, you will lead the research and execution of data science project, working with massive interesting data, and turn them into our key competency.,Our websites attract more than 100 million monthly page-views which results in non-stop massive click-stream for behavior data with around 130M of users: we also have the most comprehensive data for property supply and demand in Southeast Asia. Are you ready to turn our massive data into superior consumer satisfaction and remarkable business growth?,Responsibilities:,Initiate high impact data science projects and make actionable plan,Research and design the core algorithm,Develop prototype and some production API,Liaise with product owner and engineers to deliver,Analyse the performance of data science projects and continuously improve","$7,000","$5,000",Monthly,"Agile Methodologies,Algorithms,Artificial Intelligence,C,C++,Cloud Computing,Computer Science,Distributed Systems,High Performance Computing,Java,Linux,Machine Learning,MPI,Parallel Computing,Parallel Programming,Programming,Python,Scientific Computing,Software Development,Software Engineering",Data Scientist,Full Time
OBSERVATIONAL AND PRAGMATIC RESEARCH INSTITUTE PTE. LTD.,"Engineering, Information Technology",,Junior Executive,https://www.mycareersfuture.sg/job/data-scientist-observational-pragmatic-research-institute-df79ecd7f5aa72cafe7ef3c21564e8d8,"SOUTHBANK, 883 NORTH BRIDGE ROAD 198785","Qualifications,Bachelor degree in Computer Science, Engineering, Maths or equivalent qualification,Required Experience,Strong working knowledge of SQL (Essential),Experience working with large databases,Preferred Experience,Experience of developing and maintaining data dictionaries for databases,Knowledge of statistical analysis tools (e.g. R, STATA, SPSS, SAS),Interest and knowledge of epidemiology, public health and clinical research","The Company,OPRI is an academic research institution striving to improve the lives of patients through global research.,OPRI has been leading the paradigm shift in real world evidence for the past 12 years, by delivering pragmatic clinical trials, disease registries and database research.,The Role,We are looking for a Data Engineer to work alongside our research, statistical and database teams in the UK, Singapore and Australia (Brisbane). In this position you will gain invaluable experience within an internationally recognised research organisation involved in analysis and dissemination of data from large-scale observational studies and pragmatic randomised controlled trials.,The successful candidate will have high attention to detail, strong time management skills, and most importantly experience in the management and engineering of relational databases.,Your responsibilities,Design, construct, install, test and maintain data collection and management systems:,Integrate data management technologies and software engineering tools for custom data collection applications,Programming knowledge: Employ a variety of languages and tools (e.g. scripting languages) to combine systems together,Ensure seamless integration of data across multiple databases,SQL, queries,Building APIs for data consumption,Integrating external or new datasets into existing data pipelines,Continuously monitoring and testing the system to ensure optimized performance,Build and maintain data collection platforms for specific organisational projects,Set up automated integration processes for Patient Reported Outcomes into various data collection platforms,EMR/EDC integration with Registry Database,Data collected via Registry EDCs to be uploaded into EMRs,Data collected via site specific EMRs/EDCs to be uploaded into Registry EDCs,The role is for a permanent full-time position. Salary is dependent on qualifications and experience. Immediate start is available.","$6,000","$3,000",Monthly,"Access,Business Analysis,Business Intelligence,Data Analysis,Database Design,Databases,HTML,Integration,Management,Microsoft Excel,Microsoft SQL Server,Process Improvement,Program Management,Project Management,SDLC,SharePoint,SQL,T-SQL,Visio,Windows",Data Scientist,"Permanent, Full Time"
CARTRACK TECHNOLOGIES SOUTH EAST ASIA PTE. LTD.,Information Technology,,Executive,https://www.mycareersfuture.sg/job/junior-data-scientist-cartrack-technologies-south-east-asia-af98eace345595bcae36ba551959a00a,"INTERNATIONAL PLAZA, 10 ANSON ROAD 079903","Your background:,As a Data Scientist, you have:,Strong background in algorithm design and implementation, research experience with geospatial related algorithm design is a plus,Deep expertise in Big Data technologies such as Hadoop, Spark, and NoSQL databases, experience with parallel and distributed computing is a plus,Strong programming skills in Java and Scala, experience in functional programming is preferred.","Cartrack is looking for candidates that can join our growing team as a Lead Data Scientist.  We are creating revolutionary platforms that will change the industry.  We’re on track to reach 1+ million subscribers soon and are seeking passionate people with relevant experience to help deliver world-class software solutions to our clients.  To be successful in this position the candidate must work well in a fast-paced environment with like-minded engineers that have a desire to build incredible data platform in a fast, efficient and scalable manner.,You will have the opportunity to work with some of the brightest global subject matter experts that are transforming the automotive industry across Fleet Management, Asset Management and Insurance Telematics solutions.,You are:,Data Science who can develop differentiated capabilities in spatial and temporal data management (e.g. Location Intelligence, Mobile data analytics, spatial data cleaning, visualization and interactive queries) to establish our competitive advantage.,You will:,Drive Spatial data management applied research and develop core parallel algorithms and processes to bring Cartrack’s technology assets into big data platforms (include but not limit to Hadoop, Spark),Develop and scale the solutions to full-production grade,Work with clients to design and develop data oriented advanced solutions, especially in the areas of location intelligence, data quality, spatial integration, Spatial data queries and data visualization,Work with product managers and engineers to develop product roadmap and iterate minimum viable products to validate needs with real clients.","$9,000","$6,000",Monthly,"Analysis,Analytics,Business Development,Business Strategy,CRM,Customer Insight,Data Analysis,Digital Marketing,Management,Market Research,Marketing,Marketing Research,Marketing Strategy,Project Management,Qualitative Research,Quantitative Research,Research,Segmentation,Strategy,Team Management",Junior Data Scientist,Full Time
AZENDIAN SOLUTIONS PTE. LTD.,Information Technology,,Manager,https://www.mycareersfuture.sg/job/data-scientist-azendian-solutions-7cd339858db216372bcee150d25d2e64,,"Lead all R&D direction for product development,Work with stakeholders to understand the business case and provide input,Manage end-to-end lifecycle of building and validating models,Identify desired/required dataset and data sources,Provide input into the development of backend systems,Guidance and mentoring for team members,Requirements,3+ years of experience in manipulating data and developing models and algorithms,Experience in writing production grade algorithms,Demonstrated expertise in Machine Learning and Optimization, especially time series data,Proficiency in applying advanced statistical techniques,Demonstrated expertise in practical data processing, data mining and information retrieval tasks,Experience working in cross-functional team environment,Excited to gain knowledge in a new domain,Strong intellectual curiosity and a passion for solving high impact real-world problems,Excellent communication, leadership, relationship skills and a strong team player","We are the data people. Everything we do center around data. We manage data, use them and prepare organisations to transform their culture and operations towards a data and insight driven approach.,And now, we are starting a Smart Buildings division. Our vision is to use data science to bring buildings into the 21st century. Our products and services aim to manage energy costs, generate insights for the facilities team and make every experience in a building seamless.,We’re looking for a Data Scientist to join our Product Development Team and spearhead all data science activities related to developing products for our software-as-a-service platform. Responsible for overseeing the data science team, the successful candidate manages the full lifecycle of the process of question formulation, design, research and development, implementation, and testing.,The current team is comprised of 3 machine learning engineers who are keen to be led and mentored by the successful candidate.  The raw data can be a mixture between categorical and time series data with problems ranging from real-time optimization to analytics/descriptive product solutions.,As a Data Scientist with Azendian, you will have a chance to make a global impact as the application of data science in this domain is still at its infancy.","$16,000","$8,000",Monthly,"Business Analysis,Business Intelligence,Data Analysis,Data Architecture,Data Integration,Data Modeling,Data Warehouse Architecture,Data Warehousing,Database Design,Databases,Enterprise Architecture,ETL,Integration,Master Data Management,Microsoft SQL Server,Oracle,PL/SQL,Requirements Analysis,SDLC,SQL",Data Scientist,Full Time
KELLY SERVICES (SINGAPORE) PTE. LTD.,Information Technology,,Senior Executive,https://www.mycareersfuture.sg/job/senior-data-engineer-kelly-services-f0a5c5ee8036446152af08c1c702ceb4,"ASIA SQUARE TOWER 1, 8 MARINA VIEW 018960","Minimum qualification of Bachelor Degree,10+ years of Experience in one or more areas of big data and machine learning,The ability to work with loosely defined requirements and exercise your analytical skills to clarify questions, share your approach and build/test elegant solutions in weekly sprint/release cycles.,Development experience in Java/Scala and pride in producing clean, maintainable code,Practical experience in clustering high dimensionality data using a variety of approaches,Real world experience in solving business problems by deploying one or more machine learning techniques,Experience creating pipelines to analyze data, extracted features and updated models in production.,Independence and self-reliance while being a pro-active team player with excellent communication skills.,Hands-on development with key technologies including Scala, Spark, and other relevant distributed computing languages, frameworks, and libraries.,Experience with distributed databases, such as Cassandra, and the key issues affecting their performance and reliability.,Experience using high-throughput, distributed message queueing systems such as Kafka.,Familiarity with operational technologies, including Docker (required), Chef, Puppet, ZooKeeper, Terraform, and Ansible (preferred).,An ability to periodically deploy systems to on-prem environments.,Mastery of key development tools such as GIT, and familiarity with collaboration tools such as Jira and Confluence or similar tools.,Experience with Teradata SQL, Exadata SQL, T-SQL,Strong experience in graph and stream processing,Experience in migrating SQL from traditional RDBMS to Spark and BigData technologies,Experience in building language parsers using ANTLR, query optimizers and automatic code generation,In-depth knowledge of database internals and Spark SQL Catalyst engine","Design and implement key components for highly scalable, distributed data collection and analysis system built for handling petabytes of data in the cloud.,Move architecture and implementation through the development pipeline, from research to deployment,Work with architects from other divisions contributing to this analytics system and mentor team members on best practices in backend infrastructure and distributed computing topics.,Analyze source data and data flows, working with structured and unstructured data.,Manipulate high-volume, high-dimensionality data from varying sources to highlight patterns, anomalies, relationships and trends,Analyze and visualize diverse sources of data, interpret results in the business context and report results clearly and concisely.,Apply data mining, NLP, and machine learning (both supervised and unsupervised) to improve relevance and personalization algorithms.,Work side-by-side with product managers, software engineers, and designers in designing experiments and minimum viable products.,Build and optimize classifiers using machine learning techniques and enhance data collection procedures that is relevant for building analytic systems.,Discover data sources, get access to them, import them, clean them up, and make them “model-ready”. You need to be willing and able to do your own ETL.,Create and refine features from the underlying data. You’ll enjoy developing just enough subject matter expertise to have an intuition about what features might make your model perform better, and then you’ll lather, rinse and repeat.,Run regular A/B tests, gather data, perform statistical analysis, draw conclusions on the impact of your optimizations and communicate results to peers and leaders.","$7,500","$6,500",Monthly,".NET,Agile Methodologies,CSS,Data Warehousing,Database Design,Databases,ETL,HTML,Java,JavaScript,Linux,Microsoft SQL Server,MySQL,Oracle,PHP,Software Development,SQL,SSIS,T-SQL,XML",Senior Data Engineer,Contract
DP INFORMATION NETWORK PTE. LTD.,Information Technology,,Professional,https://www.mycareersfuture.sg/job/data-scientist-dp-information-network-4373917d34dc9dfc8b956f5aba01ec28,"APERIA, 10 KALLANG AVENUE 339510","Requirements:,Advanced degree (PhD or Masters) in Machine Learning, Data Science, AI, Computer Science, Computer Engineering, Electrical Engineering, Physics, Statistics, Applied Math or other quantitative fields,0-3 years of working experience in data science, and/or predictive modeling,Demonstrated ability to lead and execute projects from start to finish,Ability to independently support existing products,Proven track record in modifying and applying advanced algorithms to address practical problems,Proficient in deep learning (CNN, RNN, LSTM, attention models, etc.), machine learning (SVM, GLM, boosting, random forest, ), graph models, and/or, reinforcement learning,Experience with open source tools for deep learning and machine learning technology such as Keras, tensorflow, pytorch, scikit-learn, pandas, etc.,Proven ability to work independently on development of complex models with extremely large and complex data structures,Proficient in more than one of Python, R, Java, C++, or C,Experience in large data analysis using Spark (pySpark preferred),Robust knowledge and experience with statistical methods,Plusses:,Extensive knowledge of Python and related libraries,Experience with Hadoop and NoSQL related technologies such as Map Reduce, Spark, Hive, HBase, mongoDB, Cassandra, etc.,Experience with online, mobile marketing analytics,Experience with GPU programming,Experience with Natural Language Processing, Natural Language Understanding, and the relevant open-source tools,Solid knowledge of Bayesian statistical inference and related machine learning methods,Experience with Agile methods for software development","The person filling this position will be part of Experian APAC Data Lab concentrating on novel analytical solutions, new product prototyping, as well as new data asset evaluation and acquisition. This position requires extensive background and knowledge in machine learning and data science. A successful candidate should also have previous experience in developing deep-learning algorithms and/or deep learning based analytic solutions using large datasets. Experience in the areas of optimization, symbolic AI, online marketing, experience in finance, insurance or healthcare is a plus.,The candidate will need to be able to work on multiple concurrent projects, anticipate obstacles, and make high quality deliveries on an aggressive schedule. The candidate must also be a team player that is self-motivated and has excellent communication skills.,Key job functions include:,Analyzing, processing, evaluating and documenting large data sets,Identify/develop appropriate machine learning/deep learning/natural language understanding/natural language processing techniques to uncover the value of the data,Designing data structure and data storage schemes for efficient data manipulation and information retrieval,Developing tools for data processing and information retrieval,Developing data driven models to quantify the value of a given data set,Applying, modifying and inventing algorithms to solve challenging business problems,Validating score performance,Conducting ROI and benefit analysis,Documenting and presenting model process and model performance","$11,000","$8,000",Monthly,"Access,Business Analysis,Business Intelligence,Data Analysis,Database Design,Databases,HTML,Integration,Management,Microsoft Excel,Microsoft SQL Server,Process Improvement,Program Management,Project Management,SDLC,SharePoint,SQL,T-SQL,Visio,Windows",Data Scientist,Permanent
